naloxone 0.36 milligram	naloxone hydrochloride, anhydrous 0.4 milligram
naloxone 0.36 milligram	naloxone hydrochloride dihydrate 0.44 milligram
naloxone 0.5 milligram	naloxone hydrochloride dihydrate 0.61 milligram
naloxone 0.71 milligram	naloxone hydrochloride dihydrate 0.87 milligram
naloxone 0.82 milligram	naloxone hydrochloride dihydrate 1 milligram
naloxone 1 milligram	naloxone hydrochloride dihydrate 1.22 milligram
naloxone 1.13 milligram	naloxone hydrochloride dihydrate 1.37 milligram
naloxone 1.26 milligram	naloxone hydrochloride dihydrate 1.54 milligram
naloxone 1.4 milligram	naloxone hydrochloride dihydrate 1.74 milligram
naloxone 1.8 milligram	naloxone hydrochloride dihydrate 2.2 milligram
naloxone 13.5 milligram	naloxone hydrochloride dihydrate 16.35 - 16.485 milligram
naloxone 18 milligram	naloxone hydrochloride dihydrate 21.8 - 22 milligram
naloxone 2 milligram	naloxone hydrochloride dihydrate 2.44 milligram
naloxone 2.1 milligram	naloxone hydrochloride dihydrate 2.61 milligram
naloxone 2.25 milligram	naloxone hydrochloride dihydrate 2.73 - 2.75 milligram
naloxone 2.9 milligram	naloxone hydrochloride dihydrate 3.48 milligram
naloxone 27 milligram	naloxone hydrochloride dihydrate 32.7 milligram
naloxone 3 milligram	naloxone hydrochloride dihydrate 3.66 milligram
naloxone 3.6 milligram	naloxone hydrochloride dihydrate 4.39 milligram
naloxone 36 milligram	naloxone hydrochloride dihydrate 43.6 milligram
naloxone 4 milligram	naloxone hydrochloride dihydrate 4.88 milligram
naloxone 4.5 milligram	naloxone hydrochloride dihydrate 5.45 - 5.5 milligram
naloxone 6.75 milligram	naloxone hydrochloride dihydrate 8.24 milligram
naloxone 9 milligram	naloxone hydrochloride dihydrate 10.9 - 11 milligram
naloxone hydrochloride, anhydrous 0.4 milligram	naloxone hydrochloride dihydrate 0.44 milligram
naloxone hydrochloride, anhydrous 0.91 milligram	naloxone hydrochloride dihydrate 1 milligram
naloxone hydrochloride, anhydrous 1.25 milligram	naloxone hydrochloride dihydrate 1.37 milligram
naloxone hydrochloride, anhydrous 1.4 milligram	naloxone hydrochloride dihydrate 1.54 milligram
naloxone hydrochloride, anhydrous 10 milligram	naloxone hydrochloride dihydrate 10.9 - 11 milligram
naloxone hydrochloride, anhydrous 15 milligram	naloxone hydrochloride dihydrate 16.35 - 16.485 milligram
naloxone hydrochloride, anhydrous 2 milligram	naloxone hydrochloride dihydrate 2.2 milligram
naloxone hydrochloride, anhydrous 2.5 milligram	naloxone hydrochloride dihydrate 2.73 - 2.75 milligram
naloxone hydrochloride, anhydrous 20 milligram	naloxone hydrochloride dihydrate 21.8 - 22 milligram
naloxone hydrochloride, anhydrous 30 milligram	naloxone hydrochloride dihydrate 32.7 milligram
naloxone hydrochloride, anhydrous 40 milligram	naloxone hydrochloride dihydrate 43.6 milligram
naloxone hydrochloride, anhydrous 5 milligram	naloxone hydrochloride dihydrate 5.45 - 5.5 milligram
naloxone hydrochloride, anhydrous 7.5 milligram	naloxone hydrochloride dihydrate 8.24 milligram
naltrexone 45.18 milligram	naltrexone hydrochloride 50 milligram
naltrexone 7.228 milligram	naltrexone hydrochloride 8 milligram
naphazoline 0.1 milligram	naphazoline hydrochloride 0.12 milligram
naphazoline 0.17 milligram	naphazoline hydrochloride 0.2 milligram
naproxen 200 milligram	naproxen sodium 220 milligram
naproxen 457 milligram	naproxen sodium 500 milligram
naratriptan 2.5 milligram	naratriptan hydrochloride 2.78 milligram
nebivolol 2.5 milligram	nebivolol hydrochloride 2.725 milligram
nebivolol 5 milligram	nebivolol hydrochloride 5.45 milligram
nedocromil 17.88 milligram	nedocromil sodium 20 milligram
nelfinavir 250 milligram	nelfinavir mesylate 292.25 milligram
nelfinavir 50 milligram	nelfinavir mesylate 58.5 milligram
nelfinavir 625 milligram	nelfinavir mesylate 730.6 milligram
neomycin 3.5 milligram	betamethasone valerate 1.22 milligram
neomycin 3.6 milligram	neomycin sulphate 5 milligram
neomycin 3400 internationella enheter	neomycin sulphate 3400 internationella enheter
neostigmine 1.67 milligram	neostigmine metilsulfate 2.5 milligram
neratinib 40 milligram	neratinib maleate 48.31 milligram
netarsudil 0.2 milligram	netarsudil mesylate 0.285 milligram
nicotine 1 milligram	nicotine ditartrate dihydrate 3.072 milligram
nicotine 1.25 milligram	nicotine ditartrate dihydrate 3.79 milligram
nicotine 1.5 milligram	nicotine resinate 7.5 - 8.333 milligram
nicotine 2 milligram	nicotine betadex 17.1 milligram
nicotine 2 milligram	nicotine resinate 10 - 14.9 milligram
nicotine 2 milligram	nicotine ditartrate dihydrate 6.14 - 6.2 milligram
nicotine 2.1 milligram	nicotine resinate 10.5 milligram
nicotine 2.5 milligram	nicotine resinate 13.88 milligram
nicotine 2.5 milligram	nicotine ditartrate dihydrate 7.56 milligram
nicotine 4 milligram	nicotine resinate 20 - 29.9 milligram
nicotine 4 milligram	nicotine betadex 34.2 milligram
nicotine 4 milligram	nicotine ditartrate dihydrate 12.29 milligram
nicotine 4.2 milligram	nicotine resinate 21 milligram
nilotinib 150 milligram	nilotinib hydrochloride dihydrate 170.54 milligram
nilotinib 150 milligram	nilotinib hydrochloride monohydrate 165.45 milligram
nilotinib 200 milligram	nilotinib hydrochloride monohydrate 220.6 milligram
nilotinib 200 milligram	nilotinib hydrochloride dihydrate 227.38 milligram
nilotinib 50 milligram	nilotinib hydrochloride dihydrate 56.85 milligram
nilotinib 50 milligram	nilotinib hydrochloride monohydrate 55.15 milligram
nintedanib 100 milligram	nintedanib esilate 120.4 milligram
nintedanib 150 milligram	nintedanib esilate 180.6 milligram
nintedanib 25 milligram	nintedanib esilate 30.1 milligram
niraparib 100 milligram	niraparib tosilate monohydrate 159.3 - 159.4 milligram
niraparib 50 milligram	niraparib tosilate monohydrate 79.7 milligram
nirogacestat 100 milligram	nirogacestat dihydrobromide 133.04 milligram
nirogacestat 150 milligram	nirogacestat dihydrobromide 199.574 milligram
nirogacestat 50 milligram	nirogacestat dihydrobromide 66.525 milligram
nitrofurantoin (anhydrous) 75 milligram	nitrofurantoin monohydrate 80.7 milligram
nitroprusside 43.5 milligram	sodium nitroprusside (dihydrate) 60 milligram
nitroprusside sodium (anhydrous) 52.75 milligram	sodium nitroprusside (dihydrate) 60 milligram
norepinephrine 0.08 milligram	norepinephrine bitartrate 0.16 milligram
norepinephrine 0.1 milligram	norepinephrine bitartrate 0.2 milligram
norepinephrine 0.2 milligram	norepinephrine bitartrate 0.4 milligram
norepinephrine 1 milligram	norepinephrine bitartrate 1.994 - 2 milligram
norepinephrine 5 mikrogram	norepinephrine bitartrate 10 mikrogram
norethisterone 2.37 milligram	norethisterone acetate 2.7 milligram
norethisterone 4.21 milligram	norethisterone acetate 4.8 milligram
norfloxacin 200 milligram	norfloxacin hydrate 240 milligram
norfloxacin 400 milligram	norfloxacin hydrate 480 milligram
nortriptyline 10 milligram	nortriptyline hydrochloride 11.38 - 11.4 milligram
nortriptyline 25 milligram	nortriptyline hydrochloride 28.45 - 28.5 milligram
noscapine 2.756 milligram	noscapine hydrochloride hydrate 3 milligram
noscapine 5.513 milligram	noscapine hydrochloride hydrate 6 milligram
nusinersen 12 milligram	nusinersen sodium 12.6 milligram
oclacitinib 16 milligram	oclacitinib maleate 21.502 milligram
oclacitinib 3.6 milligram	oclacitinib maleate 4.838 milligram
oclacitinib 5.4 milligram	oclacitinib maleate 7.257 milligram
octenidine 0.92 milligram	octenidine hydrochloride 1 milligram
octreotide 10 milligram	octreotide acetate 11.2 milligram
octreotide 20 milligram	octreotide hydrochloride 21.4 milligram
octreotide 20 milligram	octreotide acetate 22 - 22.4 milligram
octreotide 30 milligram	octreotide acetate 33.6 milligram
odevixibat 1200 mikrogram	odevixibat sesquihydrate 1244 mikrogram
odevixibat 200 mikrogram	odevixibat sesquihydrate 207 mikrogram
odevixibat 400 mikrogram	odevixibat sesquihydrate 414 mikrogram
odevixibat 600 mikrogram	odevixibat sesquihydrate 622 mikrogram
olanzapine 10 milligram	olanzapine benzoate 13.91 milligram
olanzapine 150 milligram	olanzapine pamoate 345 milligram
olanzapine 2.5 milligram	olanzapine benzoate 3.48 milligram
olanzapine 5 milligram	olanzapine benzoate 6.95 milligram
olanzapine 7.5 milligram	olanzapine benzoate 10.43 milligram
olezarsen 80 milligram	olezarsen sodium 84 milligram
olodaterol 2.5 mikrogram	olodaterol hydrochloride 2.7 - 2.736 mikrogram
olopatadine 1 milligram	olopatadine hydrochloride 1.11 milligram
olopatadine 600 mikrogram	olopatadine hydrochloride 665 mikrogram
olsalazine 218.26 milligram	olsalazine sodium 250 milligram
olsalazine 436.51 milligram	olsalazine sodium 500 milligram
omeprazole 10 milligram	omeprazole magnesium 10.3 milligram
omeprazole 20 milligram	omeprazole magnesium 20.6 milligram
omeprazole 40 milligram	omeprazole magnesium 41.3 milligram
omeprazole 40 milligram	omeprazole sodium 42.6 milligram
ondansetron 0.08 milligram	ondansetron hydrochloride dihydrate 0.1 milligram
ondansetron 0.16 milligram	ondansetron hydrochloride dihydrate 0.2 milligram
ondansetron 0.8 milligram	ondansetron hydrochloride dihydrate 1 milligram
ondansetron 2 milligram	ondansetron hydrochloride dihydrate 2.49 - 2.5 milligram
ondansetron 4 milligram	ondansetron hydrochloride dihydrate 4.98 - 5 milligram
ondansetron 8 milligram	ondansetron hydrochloride dihydrate 9.96 - 10 milligram
oritavancin 1200 milligram	oritavancin diphosphate 1331.16 milligram
oritavancin 400 milligram	oritavancin diphosphate 443.7 milligram
ornithine 1.45 milligram	ornithine hydrochloride 1.85 milligram
orphenadrine 20.4 milligram	orphenadrine citrate 35 milligram
orphenadrine 58.37 milligram	orphenadrine citrate 100 milligram
oseltamivir 12 milligram	oseltamivir phosphate 15.76 milligram
oseltamivir 30 milligram	oseltamivir phosphate 39.4 milligram
oseltamivir 45 milligram	oseltamivir phosphate 59.1 milligram
oseltamivir 6 milligram	oseltamivir phosphate 7.88 milligram
oseltamivir 75 milligram	oseltamivir phosphate 98.5 milligram
osilodrostat 1 milligram	osilodrostat phosphate 1.431 milligram
osilodrostat 10 milligram	osilodrostat phosphate 14.31 milligram
osilodrostat 5 milligram	osilodrostat phosphate 7.155 milligram
osimertinib 40 milligram	osimertinib mesylate 47.7 milligram
osimertinib 80 milligram	osimertinib mesylate 95.4 milligram
oteracil 11.8 milligram	oteracil potassium 14.7 milligram
oteracil 15.8 milligram	oteracil potassium 19.6 milligram
oxalic acid, anhydrous 25 gram	ethanedioic acid dihydrate 35 gram
oxalic acid, anhydrous 31.42 milligram	ethanedioic acid dihydrate 44 milligram
oxalic acid, anhydrous 471 milligram	ethanedioic acid dihydrate 660 milligram
oxybuprocaine 2.68 milligram	oxybuprocaine hydrochloride 3 milligram
oxybuprocaine 3.569 - 3.58 milligram	oxybuprocaine hydrochloride 4 milligram
oxybutynin 0.23 milligram	oxybutynin hydrochloride 0.25 milligram
oxybutynin 0.45 milligram	oxybutynin hydrochloride 0.5 milligram
oxybutynin 0.911 milligram	oxybutynin hydrochloride 1.004 milligram
oxybutynin 2.27 milligram	oxybutynin hydrochloride 2.5 milligram
oxybutynin 4.537 - 4.54 milligram	oxybutynin hydrochloride 5 milligram
oxybutynin 90.7 milligram	oxybutynin hydrochloride 100 milligram
oxycodone 0.896 - 0.9 milligram	oxycodone hydrochloride 1 milligram
oxycodone 108 milligram	oxycodone hydrochloride 120 milligram
oxycodone 13.445 - 13.5 milligram	oxycodone hydrochloride 15 milligram
oxycodone 144 milligram	oxycodone hydrochloride 160 milligram
oxycodone 17.9 - 18 milligram	oxycodone hydrochloride 20 milligram
oxycodone 2.25 milligram	oxycodone hydrochloride 2.5 milligram
oxycodone 26.89 - 27 milligram	oxycodone hydrochloride 30 milligram
oxycodone 35.85 - 36 milligram	oxycodone hydrochloride 40 milligram
oxycodone 4.48 - 4.5 milligram	oxycodone hydrochloride 5 milligram
oxycodone 44.9 - 45 milligram	oxycodone hydrochloride 50 milligram
oxycodone 53.78 - 54 milligram	oxycodone hydrochloride 60 milligram
oxycodone 71.7 - 72 milligram	oxycodone hydrochloride 80 milligram
oxycodone 8 milligram	oxycodone hydrochloride 8.9 milligram
oxycodone 8.96 - 9 milligram	oxycodone hydrochloride 10 milligram
oxymetazoline 0.09 milligram	oxymetazoline hydrochloride 0.1 milligram
oxymetazoline 0.22 milligram	oxymetazoline hydrochloride 0.25 milligram
oxymetazoline 0.44 milligram	oxymetazoline hydrochloride 0.5 milligram
oxytetracycline (anhydrous) 100 milligram	oxytetracycline calcium 117.65 milligram
oxytetracycline (anhydrous) 100 milligram	oxytetracycline hydrochloride 107.9 milligram
oxytetracycline (anhydrous) 200 milligram	oxytetracycline dihydrate 216 milligram
oxytetracycline (anhydrous) 200 milligram	oxytetracycline hydrochloride 220 milligram
oxytetracycline (anhydrous) 250 milligram	oxytetracycline hydrochloride 275 milligram
oxytetracycline (anhydrous) 30 milligram	oxytetracycline hydrochloride 33.52 milligram
oxytetracycline (anhydrous) 5 milligram	oxytetracycline hydrochloride 5.394 - 5.59 milligram
oxytetracycline (anhydrous) 500 milligram	oxytetracycline hydrochloride 510 milligram
oxytocin 10 internationella enheter	oxytocin 16.7 - 17 mikrogram
oxytocin 4 internationella enheter	oxytocin 6.7 mikrogram
oxytocin 5 internationella enheter	oxytocin 8.3 mikrogram
ozanimod 0.23 milligram	ozanimod hydrochloride 0.25 milligram
ozanimod 0.92 milligram	ozanimod hydrochloride 1 milligram
padeliporfin 183 milligram	padeliporfin dipotassium 200 milligram
padeliporfin 366 milligram	padeliporfin dipotassium 400 milligram
paliperidone 100 milligram	paliperidone palmitate 156 milligram
paliperidone 1000 milligram	paliperidone palmitate 1560 milligram
paliperidone 150 milligram	paliperidone palmitate 234 milligram
paliperidone 175 milligram	paliperidone palmitate 273 milligram
paliperidone 25 milligram	paliperidone palmitate 39 milligram
paliperidone 263 milligram	paliperidone palmitate 410 milligram
paliperidone 350 milligram	paliperidone palmitate 546 milligram
paliperidone 50 milligram	paliperidone palmitate 78 milligram
paliperidone 525 milligram	paliperidone palmitate 819 milligram
paliperidone 700 milligram	paliperidone palmitate 1092 milligram
paliperidone 75 milligram	paliperidone palmitate 117 milligram
palonosetron 0.25 milligram	palonosetron hydrochloride 0.28 milligram
palonosetron 0.5 milligram	palonosetron hydrochloride 0.56 milligram
palonosetron 250 mikrogram	palonosetron hydrochloride 280 - 281 mikrogram
palonosetron 500 mikrogram	palonosetron hydrochloride 560 mikrogram
pamidronate disodium, anhydrous 15 milligram	pamidronate disodium pentahydrate 19.75 milligram
pamidronate disodium, anhydrous 3 milligram	pamidronate disodium pentahydrate 3.97 milligram
pamidronate disodium, anhydrous 3 milligram	pamidronic acid 2.53 milligram
pamidronate disodium, anhydrous 30 milligram	pamidronate disodium pentahydrate 39.5 milligram
pamidronate disodium, anhydrous 6 milligram	pamidronate disodium pentahydrate 7.93 milligram
pamidronate disodium, anhydrous 9 milligram	pamidronate disodium pentahydrate 11.9 milligram
pamidronate disodium, anhydrous 90 milligram	pamidronate disodium pentahydrate 118.5 milligram
pamidronic acid 12.6 milligram	pamidronate disodium, anhydrous 15 milligram
pamidronic acid 2.527 - 2.53 milligram	pamidronate disodium, anhydrous 3 milligram
pamidronic acid 5.05 milligram	pamidronate disodium, anhydrous 6 milligram
pamidronic acid 7.58 milligram	pamidronate disodium, anhydrous 9 milligram
panax ginseng (ginseng) dried root 150 milligram	panax ginseng (ginseng) root; dry extract (0.9-3.9:1); ethanol 40 %; contains 45-70% excipients; (g115) 100 milligram
panax ginseng (ginseng) dried root 20.3 milligram	panax ginseng (ginseng) root; extract (1.3-3.2:1); ethanol 40 % 9.3 milligram
panax ginseng (ginseng) dried root 218 milligram	panax ginseng (ginseng) root; extract (1.3-3.2:1); ethanol 40 % 100 milligram
panax ginseng (ginseng) dried root 8.4 milligram	panax ginseng (ginseng) root; dry extract (0.9-3.9:1); ethanol 40 %; contains 45-70 % sucrose; (g115) 9.333 milligram
panax ginseng (ginseng) dried root 85 milligram	panax ginseng (ginseng) root; extract (1.3-3.0:1); ethanol 40 % 40 milligram
panax ginseng (ginseng) dried root 87 - 95 milligram	panax ginseng (ginseng) root; dry extract (0.9-3.9:1); ethanol 40 %; contains 45-70% excipients; (g115) 40 milligram
panax ginseng (ginseng) dried root 87 milligram	panax ginseng (ginseng) root; extract (1.3-3.2:1); ethanol 40 % 40 milligram
panax ginseng (ginseng) dried root 95 milligram	panax ginseng (ginseng) root; dry extract (0.9-3.9:1); ethanol 40 %; contains 45-70 % sucrose; (g115) 40 milligram
panobinostat 10 milligram	panobinostat lactate 12.576 milligram
panobinostat 15 milligram	panobinostat lactate 18.864 milligram
panobinostat 20 milligram	panobinostat lactate 25.152 milligram
