authorisationnumber	concept_id	concept_name	concept_code	mapping_typ
90.195	19020151	betahistine 24 MG Oral Tablet	428758	
90.196	19004934	betahistine 8 MG Oral Tablet	104865	
90.197	21065752	ranolazine 375 MG Extended Release Oral Tablet	OMOP261070	
90.198	1337109	ranolazine 500 MG Extended Release Oral Tablet	616492	
90.199	21154230	ranolazine 750 MG Extended Release Oral Tablet	OMOP261052	
90.203	45775399	nintedanib 100 MG Oral Capsule	1592742	
90.204	45775405	nintedanib 150 MG Oral Capsule	1592750	
90.205	1758854	pemetrexed 25 MG/ML	2590670	EXACT
90.206	1758854	pemetrexed 25 MG/ML	2590670	EXACT
90.209	766814	quetiapine	51272	BROAD
90.211	35884474	Bilastine 10 MG	OMOP5035361	BROAD
90.212	43527032	atorvastatin 20 MG / ezetimibe 10 MG Oral Tablet	1422093	
90.213	43527035	atorvastatin 40 MG / ezetimibe 10 MG Oral Tablet	1422096	
90.219	43013026	apixaban 2.5 MG Oral Tablet	1364435	
90.220	43013030	apixaban 5 MG Oral Tablet	1364445	
90.221	46287538	ticagrelor 60 MG Oral Tablet	1666332	
90.222	40241188	ticagrelor 90 MG Oral Tablet	1116635	
90.228	40167556	pazopanib 200 MG Oral Tablet	867502	
90.229	40167560	pazopanib 400 MG Oral Tablet	867508	
90.232	19075608	clozapine 200 MG Oral Tablet	309374	EXACT
90.237	40241531	3 ML icatibant 10 MG/ML Prefilled Syringe	1148141	
90.240	36272515	Chlorhexidine 5 MG / Lidocaine 1 MG Oral Lozenge	OMOP3123390	EXACT
90.241	36272515	Chlorhexidine 5 MG / Lidocaine 1 MG Oral Lozenge	OMOP3123390	EXACT
90.242	36272515	Chlorhexidine 5 MG / Lidocaine 1 MG Oral Lozenge	OMOP3123390	EXACT
90.243	36272515	Chlorhexidine 5 MG / Lidocaine 1 MG Oral Lozenge	OMOP3123390	EXACT
90.247	35200291	stiripentol 250 MG Oral Capsule	2054973	EXACT
90.248	35200299	stiripentol 500 MG Oral Capsule	2054981	EXACT
90.252	40166187	bisoprolol fumarate 1.25 MG Oral Tablet	865154	EXACT
90.254	40166188	bisoprolol fumarate 2.5 MG Oral Tablet	865155	EXACT
90.259	40241188	ticagrelor 90 MG Oral Tablet	1116635	
90.260	46287538	ticagrelor 60 MG Oral Tablet	1666332	
90.262	19012348	eltrombopag 25 MG Oral Tablet	825421	
90.263	19012350	eltrombopag 50 MG Oral Tablet	825427	
90.264	43527029	atorvastatin 10 MG / ezetimibe 10 MG Oral Tablet	1422086	EXACT
90.265	43527032	atorvastatin 20 MG / ezetimibe 10 MG Oral Tablet	1422093	EXACT
90.266	43527035	atorvastatin 40 MG / ezetimibe 10 MG Oral Tablet	1422096	EXACT
90.267	43014247	pomalidomide 3 MG Oral Capsule	1369730	
90.268	43014247	pomalidomide 3 MG Oral Capsule	1369730	
90.269	43014247	pomalidomide 3 MG Oral Capsule	1369730	
90.270	43014251	pomalidomide 4 MG Oral Capsule	1369734	
90.280	42873446	mirabegron 50 MG Extended Release Oral Tablet	1300804	
90.283	42873446	mirabegron 50 MG Extended Release Oral Tablet	1300804	
90.286	19019112	lorazepam 0.5 MG Oral Tablet	197900	EXACT
90.287	19019113	lorazepam 1 MG Oral Tablet	197901	EXACT
90.288	40239218	linagliptin 5 MG Oral Tablet	1100702	
90.289	40223727	nilotinib 150 MG Oral Capsule	997653	
90.290	19127716	nilotinib 200 MG Oral Capsule	746606	
90.298	36250079	azelastine hydrochloride 0.137 MG/ACTUAT / fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	1797847	EXACT
90.300	40239218	linagliptin 5 MG Oral Tablet	1100702	
90.301	40168948	eltrombopag 75 MG Oral Tablet	884617	
90.302	19012348	eltrombopag 25 MG Oral Tablet	825421	
90.304	1707751	vancomycin 250 MG Oral Capsule	313571	EXACT
90.305	19079834	vancomycin 125 MG Oral Capsule	313570	EXACT
90.306	44033226	Bilastine 20 MG Oral Tablet	OMOP1027857	EXACT
90.308	1594427	safinamide 100 MG Oral Tablet	1922474	EXACT
90.309	1594350	safinamide 50 MG Oral Tablet	1922466	EXACT
90.312	1336541	sunitinib 12.5 MG Oral Capsule	616279	
90.313	1336624	sunitinib 25 MG Oral Capsule	616285	
90.314	1336627	sunitinib 50 MG Oral Capsule	616289	
90.315	1465038	thiotepa 10 MG/ML	2700708	
90.316	1465038	thiotepa 10 MG/ML	2700708	
90.318	19012350	eltrombopag 50 MG Oral Tablet	825427	
90.319	40168948	eltrombopag 75 MG Oral Tablet	884617	
90.321	780444	varenicline 0.5 MG Oral Tablet	636671	EXACT
90.322	780446	varenicline 1 MG Oral Tablet	636676	EXACT
90.331	19018845	cefixime 200 MG Oral Tablet	197450	EXACT
90.332	1796438	cefixime 400 MG Oral Tablet	197451	
90.334	40244444	rivaroxaban 15 MG Oral Tablet	1232082	EXACT
90.335	855000	rivaroxaban 20 MG Oral Capsule	OMOP5577914	
90.336	42902896	midazolam 1 MG/ML Prefilled Syringe	1360009	EXACT
90.337	19012350	eltrombopag 50 MG Oral Tablet	825427	
90.349	42900586	teriflunomide 14 MG Oral Tablet	1310525	
90.353	46287538	ticagrelor 60 MG Oral Tablet	1666332	
90.354	40241188	ticagrelor 90 MG Oral Tablet	1116635	
90.360	35604918	brivaracetam 100 MG Oral Tablet	1739768	
90.361	35604922	brivaracetam 25 MG Oral Tablet	1739772	
90.362	35604926	brivaracetam 50 MG Oral Tablet	1739776	
90.363	35604930	brivaracetam 75 MG Oral Tablet	1739780	
90.366	19102170	ramipril 10 MG Oral Tablet	401968	
90.367	1334461	ramipril 2.5 MG Oral Tablet	251856	
90.368	1334492	ramipril 5 MG Oral Tablet	251857	
90.369	766814	quetiapine	51272	BROAD
90.370	35603355	atropine sulfate 1 MG/ML Injection	1668034	EXACT
90.374	35604918	brivaracetam 100 MG Oral Tablet	1739768	
90.375	35604913	brivaracetam 10 MG Oral Tablet	1739761	
90.376	35604922	brivaracetam 25 MG Oral Tablet	1739772	
90.377	35604926	brivaracetam 50 MG Oral Tablet	1739776	
90.378	35604930	brivaracetam 75 MG Oral Tablet	1739780	
90.386	42901850	perampanel 8 MG Oral Tablet	1356578	
90.387	42901844	perampanel 2 MG Oral Tablet	1356557	
90.388	42901846	perampanel 4 MG Oral Tablet	1356570	
90.389	42901848	perampanel 6 MG Oral Tablet	1356574	
90.390	43013030	apixaban 5 MG Oral Tablet	1364445	
90.391	43013026	apixaban 2.5 MG Oral Tablet	1364435	
90.392	19132843	20 ML lacosamide 10 MG/ML Injection	809974	
90.393	42901854	perampanel 12 MG Oral Tablet	1356586	
90.394	42901852	perampanel 10 MG Oral Tablet	1356582	
90.400	40164098	azelastine hydrochloride 0.5 MG/ML Ophthalmic Solution	860805	EXACT
90.401	40230605	ceftaroline fosamil 600 MG Injection	1040014	
90.403	780444	varenicline 0.5 MG Oral Tablet	636671	
90.404	780446	varenicline 1 MG Oral Tablet	636676	
90.406	19111703	benphothiamine 300 MG	451249	
90.407	46287348	cefepime Injection	1665087	BROAD
90.408	46287348	cefepime Injection	1665087	BROAD
90.418	43030773	Dexketoprofen 25 MG Granules for Oral Solution	OMOP4845842	
90.419	44816129	{4 (apremilast 10 MG Oral Tablet) / 4 (apremilast 20 MG Oral Tablet) / 19 (apremilast 30 MG Oral Tablet) } Pack	1492747	
90.420	44816129	{4 (apremilast 10 MG Oral Tablet) / 4 (apremilast 20 MG Oral Tablet) / 19 (apremilast 30 MG Oral Tablet) } Pack	1492747	
90.424	1336975	tadalafil 10 MG Oral Tablet	484814	
90.426	19125045	sitagliptin 25 MG Oral Tablet	665038	
90.427	19125041	sitagliptin 100 MG Oral Tablet	665033	
90.428	19125049	sitagliptin 50 MG Oral Tablet	665042	
90.429	35604922	brivaracetam 25 MG Oral Tablet	1739772	
90.430	35604926	brivaracetam 50 MG Oral Tablet	1739776	
90.431	35604930	brivaracetam 75 MG Oral Tablet	1739780	
90.432	35604918	brivaracetam 100 MG Oral Tablet	1739768	
90.433	43013030	apixaban 5 MG Oral Tablet	1364445	
90.434	43013026	apixaban 2.5 MG Oral Tablet	1364435	
90.439	1594427	safinamide 100 MG Oral Tablet	1922474	EXACT
90.440	1594350	safinamide 50 MG Oral Tablet	1922466	EXACT
90.445	793583	daptomycin 350 MG Injection	1996246	EXACT
90.446	19102518	daptomycin 500 MG Injection	403920	EXACT
90.449	40174503	risedronate sodium 75 MG Oral Tablet [Actonel]	905086	EXACT
90.467	40164891	metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet	861769	EXACT
90.468	19095164	cholecalciferol	2418	BROAD
90.469	42707734	benzydamine hydrochloride 3 MG Oral Lozenge	1236089	EXACT
90.470	42707734	benzydamine hydrochloride 3 MG Oral Lozenge	1236089	EXACT
90.471	21065752	ranolazine 375 MG Extended Release Oral Tablet	OMOP261070	
90.472	1337109	ranolazine 500 MG Extended Release Oral Tablet	616492	
90.473	21154230	ranolazine 750 MG Extended Release Oral Tablet	OMOP261052	
90.476	780446	varenicline 1 MG Oral Tablet	636676	
90.477	780444	varenicline 0.5 MG Oral Tablet	636671	
90.487	43014239	pomalidomide 1 MG Oral Capsule	1369718	
90.488	43014243	pomalidomide 2 MG Oral Capsule	1369726	
90.489	43014247	pomalidomide 3 MG Oral Capsule	1369730	
90.490	43014251	pomalidomide 4 MG Oral Capsule	1369734	
90.491	43526430	dimethyl fumarate 240 MG Delayed Release Oral Capsule	1373491	
90.492	43526426	dimethyl fumarate 120 MG Delayed Release Oral Capsule	1373483	
90.494	35604918	brivaracetam 100 MG Oral Tablet	1739768	
90.495	35604913	brivaracetam 10 MG Oral Tablet	1739761	
90.496	35604922	brivaracetam 25 MG Oral Tablet	1739772	
90.497	35604926	brivaracetam 50 MG Oral Tablet	1739776	
90.498	35604930	brivaracetam 75 MG Oral Tablet	1739780	
90.500	44507582	macitentan 10 MG Oral Tablet	1442137	
90.501	40163460	trazodone hydrochloride 100 MG Oral Tablet	856373	EXACT
90.502	40163464	trazodone hydrochloride 150 MG Oral Tablet	856364	EXACT
90.503	40163473	trazodone hydrochloride 50 MG Oral Tablet	856377	EXACT
90.513	43526426	dimethyl fumarate 120 MG Delayed Release Oral Capsule	1373483	
90.514	43526430	dimethyl fumarate 240 MG Delayed Release Oral Capsule	1373491	
90.528	35606208	dabigatran etexilate 110 MG Oral Capsule	1723476	
90.529	40228154	dabigatran etexilate 150 MG Oral Capsule	1037045	
90.530	40228161	dabigatran etexilate 75 MG Oral Capsule	1037179	
90.537	1319194	gefitinib 250 MG Oral Tablet	349472	
90.538	44507582	macitentan 10 MG Oral Tablet	1442137	
90.544	43296907	5 ML Cladribine 2 MG/ML Injection	OMOP562355	
90.545	40166187	bisoprolol fumarate 1.25 MG Oral Tablet	865154	EXACT
90.546	40166188	bisoprolol fumarate 2.5 MG Oral Tablet	865155	EXACT
90.547	40166190	bisoprolol fumarate 3.75 MG Oral Tablet	865157	EXACT
90.548	40162878	bisoprolol fumarate 5 MG Oral Tablet	854905	EXACT
90.549	40166192	bisoprolol fumarate 7.5 MG Oral Tablet	865159	EXACT
90.550	40162867	bisoprolol fumarate 10 MG Oral Tablet	854901	EXACT
90.552	43527038	atorvastatin 80 MG / ezetimibe 10 MG Oral Tablet	1422099	
90.553	43527029	atorvastatin 10 MG / ezetimibe 10 MG Oral Tablet	1422086	
90.554	43527032	atorvastatin 20 MG / ezetimibe 10 MG Oral Tablet	1422093	
90.555	43527035	atorvastatin 40 MG / ezetimibe 10 MG Oral Tablet	1422096	
90.558	40735547	Dexketoprofen 25 MG / Tramadol 75 MG Oral Tablet	OMOP4722100	
90.567	1378388	paclitaxel 100 MG Injection	583214	
90.568	1314867	azacitidine 100 MG Injection	485246	
90.573	36050776	lurasidone 74 MG Oral Tablet	OMOP4982802	
90.575	42707649	lurasidone hydrochloride 20 MG Oral Tablet	1235247	
90.576	793488	bivalirudin 5 MG/ML Injection	1997016	BROAD
90.615	790005	tafamidis meglumine 20 MG Oral Capsule	2168542	
90.621	46287538	ticagrelor 60 MG Oral Tablet	1666332	
90.622	40241188	ticagrelor 90 MG Oral Tablet	1116635	
90.643	40239218	linagliptin 5 MG Oral Tablet	1100702	
90.647	713823	ropinirole	72302	BROAD
90.648	713823	ropinirole	72302	BROAD
90.649	713823	ropinirole	72302	BROAD
90.650	713823	ropinirole	72302	BROAD
90007	40237992	valproic acid 100 MG/ML	1099647	EXACT
90010	734357	pregabalin 150 MG	483439	BROAD
90011	734355	pregabalin 100 MG	483436	BROAD
90012	734393	pregabalin 200 MG	483445	BROAD
90013	734359	pregabalin 25 MG	483441	BROAD
90014	734361	pregabalin 300 MG	483443	BROAD
90015	734395	pregabalin 50 MG	483447	BROAD
90016	734397	pregabalin 75 MG	483449	BROAD
90024	19095164	cholecalciferol	2418	BROAD
90028	19132859	lacosamide 50 MG Oral Tablet	810000	
90029	19132847	lacosamide 100 MG Oral Tablet	809987	
90030	19132851	lacosamide 150 MG Oral Tablet	809992	
90031	19132859	lacosamide 50 MG Oral Tablet	810000	
90034	43014239	pomalidomide 1 MG Oral Capsule	1369718	
90035	43014243	pomalidomide 2 MG Oral Capsule	1369726	
90036	43014247	pomalidomide 3 MG Oral Capsule	1369730	
90037	43014251	pomalidomide 4 MG Oral Capsule	1369734	
90039	21081251	Metformin 850 MG / vildagliptin 50 MG Oral Tablet	OMOP351542	
90040	21169719	Metformin 1000 MG / vildagliptin 50 MG Oral Tablet	OMOP351557	
90042	42708086	linagliptin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet	1243020	
90043	42873446	mirabegron 50 MG Extended Release Oral Tablet	1300804	
90045	1742434	tigecycline 50 MG Injection	581531	
90046	19019072	ibuprofen 400 MG Oral Tablet	197805	
90054	1742284	levofloxacin 750 MG Oral Tablet	311296	EXACT
90055	43014239	pomalidomide 1 MG Oral Capsule	1369718	
90056	43014243	pomalidomide 2 MG Oral Capsule	1369726	
90057	43014247	pomalidomide 3 MG Oral Capsule	1369730	
90058	43014251	pomalidomide 4 MG Oral Capsule	1369734	
90067	725179	mirtazapine 45 MG Oral Tablet	311726	
90068	725178	mirtazapine 15 MG Oral Tablet	311725	
90079	1594711	dorzolamide 20 MG/ML / timolol 5 MG/ML Ophthalmic Solution	1923432	
90085	734356	pregabalin 100 MG Oral Capsule	483438	EXACT
90085	734356	pregabalin 100 MG Oral Capsule	483438	
90086	734394	pregabalin 200 MG Oral Capsule	483446	EXACT
90086	734394	pregabalin 200 MG Oral Capsule	483446	
90093	19029025	celecoxib 200 MG Oral Capsule	205323	
90096	42902992	liraglutide 6 MG/ML Pen Injector	1360105	EXACT
90099	45892850	edoxaban 15 MG Oral Tablet	1599543	
90100	45892856	edoxaban 30 MG Oral Tablet	1599551	
90101	45892860	edoxaban 60 MG Oral Tablet	1599555	
90105	725179	mirtazapine 45 MG Oral Tablet	311726	
90107	40241188	ticagrelor 90 MG Oral Tablet	1116635	EXACT
90108	46287538	ticagrelor 60 MG Oral Tablet	1666332	
90109	43013026	apixaban 2.5 MG Oral Tablet	1364435	
90110	43013030	apixaban 5 MG Oral Tablet	1364445	
90119	43526426	dimethyl fumarate 120 MG Delayed Release Oral Capsule	1373483	
90120	43526430	dimethyl fumarate 240 MG Delayed Release Oral Capsule	1373491	
90127	40164950	micafungin 50 MG Injection	861379	
90128	40164954	micafungin 100 MG Injection	861383	
90130	42707627	rocuronium bromide 10 MG/ML Injectable Solution	1234995	EXACT
90144	45775399	nintedanib 100 MG Oral Capsule	1592742	
90145	45775405	nintedanib 150 MG Oral Capsule	1592750	
90159	40173554	amikacin sulfate 125 MG/ML Injectable Solution	905152	EXACT
90160	45892658	amikacin 250 MG/ML Injectable Solution	1598047	EXACT
90161	19123103	esomeprazole 20 MG Delayed Release Oral Capsule	606726	
90164	1545997	atorvastatin 10 MG Oral Tablet	617312	
90165	19123592	atorvastatin 20 MG Oral Tablet	617310	
90167	1545996	atorvastatin 40 MG Oral Tablet	617311	EXACT
90168	21052381	atorvastatin 60 MG Oral Tablet	OMOP361576	
90169	1545959	atorvastatin 80 MG Oral Tablet	259255	EXACT
90170	1308851	valsartan 80 MG Oral Tablet	349199	
90174	1758656	gozetotide	2588949	BROAD
90175	43733825	1 ML ivy leaf extract 30 MG/ML / Thyme preparation 500 MG/ML Oral Solution	OMOP724592	BROAD
90176	45892856	edoxaban 30 MG Oral Tablet	1599551	
90177	45892850	edoxaban 15 MG Oral Tablet	1599543	EXACT
90178	45892860	edoxaban 60 MG Oral Tablet	1599555	EXACT
90183	40239218	linagliptin 5 MG Oral Tablet	1100702	
90188	43283222	Iron 50 MG/ML Injection	OMOP535588	
90189	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT
90190	40168948	eltrombopag 75 MG Oral Tablet	884617	
90191	19012350	eltrombopag 50 MG Oral Tablet	825427	
90197	21065752	ranolazine 375 MG Extended Release Oral Tablet	OMOP261070	
90198	1337109	ranolazine 500 MG Extended Release Oral Tablet	616492	
90199	21154230	ranolazine 750 MG Extended Release Oral Tablet	OMOP261052	
90214	43527038	atorvastatin 80 MG / ezetimibe 10 MG Oral Tablet	1422099	
90218	19040091	dydrogesterone 10 MG Oral Tablet	199734	
90230	40071588	nitrous oxide Gas for Inhalation	385093	EXACT
90246	19077549	gabapentin 400 MG Oral Capsule	310432	EXACT
90246	19077549	gabapentin 400 MG Oral Capsule	310432	
90251	40162867	bisoprolol fumarate 10 MG Oral Tablet	854901	EXACT
90253	40162878	bisoprolol fumarate 5 MG Oral Tablet	854905	EXACT
90255	19125045	sitagliptin 25 MG Oral Tablet	665038	
90256	19125041	sitagliptin 100 MG Oral Tablet	665033	
90257	19125049	sitagliptin 50 MG Oral Tablet	665042	
90284	44785056	posaconazole 100 MG Delayed Release Oral Tablet	1482908	
90291	45774864	dalbavancin 500 MG Injection	1539243	
90299	40735547	Dexketoprofen 25 MG / Tramadol 75 MG Oral Tablet	OMOP4722100	
90303	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT
90310	766923	quetiapine 50 MG Oral Tablet	616487	EXACT
90311	766814	quetiapine	51272	BROAD
90317	19012348	eltrombopag 25 MG Oral Tablet	825421	
90326	1796438	cefixime 400 MG Oral Tablet	197451	EXACT
90327	45892850	edoxaban 15 MG Oral Tablet	1599543	
90328	45892856	edoxaban 30 MG Oral Tablet	1599551	
90329	45892860	edoxaban 60 MG Oral Tablet	1599555	
90332	1796438	cefixime 400 MG Oral Tablet	197451	
90333	855154	rivaroxaban 10 MG Oral Capsule	OMOP5578072	
90338	44816129	{4 (apremilast 10 MG Oral Tablet) / 4 (apremilast 20 MG Oral Tablet) / 19 (apremilast 30 MG Oral Tablet) } Pack	1492747	
90339	44816129	{4 (apremilast 10 MG Oral Tablet) / 4 (apremilast 20 MG Oral Tablet) / 19 (apremilast 30 MG Oral Tablet) } Pack	1492747	
90346	42902401	somatropin 6.67 MG/ML Pen Injector [Norditropin]	1359514	EXACT
90347	42903108	somatropin 10 MG/ML Pen Injector [Norditropin]	1360221	EXACT
90348	42903165	somatropin 3.33 MG/ML Pen Injector [Norditropin]	1360278	EXACT
90349	42900586	teriflunomide 14 MG Oral Tablet	1310525	
90350	44785056	posaconazole 100 MG Delayed Release Oral Tablet	1482908	
90352	36068858	diclofenac 0.0232 MG/MG Topical Gel	OMOP4995504	EXACT
90355	19020053	acetaminophen 500 MG Oral Tablet	198440	
90356	19020053	acetaminophen 500 MG Oral Tablet	198440	
90358	19075380	ciprofloxacin 500 MG Oral Tablet	309309	
90380	42901852	perampanel 10 MG Oral Tablet	1356582	
90381	42901854	perampanel 12 MG Oral Tablet	1356586	
90382	42901844	perampanel 2 MG Oral Tablet	1356557	
90383	42901846	perampanel 4 MG Oral Tablet	1356570	
90384	42901848	perampanel 6 MG Oral Tablet	1356574	
90385	42901850	perampanel 8 MG Oral Tablet	1356578	
90395	35606568	dopamine hydrochloride 40 MG/ML Injection	1743939	EXACT
90412	35604918	brivaracetam 100 MG Oral Tablet	1739768	
90413	35604922	brivaracetam 25 MG Oral Tablet	1739772	
90414	35604926	brivaracetam 50 MG Oral Tablet	1739776	
90415	35604930	brivaracetam 75 MG Oral Tablet	1739780	
90421	19124392	dasatinib 50 MG Oral Tablet	643107	
90422	19124394	dasatinib 70 MG Oral Tablet	643109	
90450	19107180	hydrochlorothiazide 12.5 MG / ramipril 2.5 MG Oral Tablet	430636	EXACT
90451	974447	hydrochlorothiazide 25 MG / ramipril 5 MG Oral Tablet	252371	EXACT
90452	19107180	hydrochlorothiazide 12.5 MG / ramipril 2.5 MG Oral Tablet	430636	EXACT
90453	974447	hydrochlorothiazide 25 MG / ramipril 5 MG Oral Tablet	252371	EXACT
90468	19095164	cholecalciferol	2418	BROAD
90499	40017122	benzydamine / cetylpyridinium Oral Lozenge	376177	
90506	19125041	sitagliptin 100 MG Oral Tablet	665033	
90507	19125045	sitagliptin 25 MG Oral Tablet	665038	
90508	19125049	sitagliptin 50 MG Oral Tablet	665042	
90515	43527032	atorvastatin 20 MG / ezetimibe 10 MG Oral Tablet	1422093	
90516	43527035	atorvastatin 40 MG / ezetimibe 10 MG Oral Tablet	1422096	
90517	1518259	dexamethasone 1 MG Oral Tablet	197579	EXACT
90518	1518292	dexamethasone 4 MG Oral Tablet	197582	
90523	45774864	dalbavancin 500 MG Injection	1539243	EXACT
90524	40060736	methylprednisolone Topical Ointment	372863	BROAD
90531	40164891	metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet	861769	EXACT
90551	44785831	dapagliflozin 10 MG Oral Tablet	1488569	
90557	40735547	Dexketoprofen 25 MG / Tramadol 75 MG Oral Tablet	OMOP4722100	
90559	43526426	dimethyl fumarate 120 MG Delayed Release Oral Capsule	1373483	
90560	43526430	dimethyl fumarate 240 MG Delayed Release Oral Capsule	1373491	
90561	40239218	linagliptin 5 MG Oral Tablet	1100702	
90562	1742434	tigecycline 50 MG Injection	581531	BROAD
90563	40239218	linagliptin 5 MG Oral Tablet	1100702	
90574	40231370	lurasidone hydrochloride 40 MG Oral Tablet	1040031	EXACT
90577	42482012	dapagliflozin 5 MG / Metformin 1000 MG Oral Tablet	OMOP418943	
90578	21061613	dapagliflozin 5 MG / Metformin 850 MG Oral Tablet	OMOP351613	
90579	19132775	silodosin 8 MG Oral Capsule	809477	EXACT
90580	19012929	silodosin 4 MG Oral Capsule	826612	EXACT
90581	43527032	atorvastatin 20 MG / ezetimibe 10 MG Oral Tablet	1422093	EXACT
90582	43527035	atorvastatin 40 MG / ezetimibe 10 MG Oral Tablet	1422096	EXACT
90583	43527038	atorvastatin 80 MG / ezetimibe 10 MG Oral Tablet	1422099	EXACT
90586	19096758	desloratadine 5 MG Oral Tablet	349420	
90588	19120672	linezolid 2 MG/ML [Zyvox]	574590	EXACT
